validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude
True,Our Lady of the Lake,Church,"128 Sunset Drive, Edinboro PA",https://ololake.com/,"Friday Feb 19 from 4:30 PM to 7:00 PM, Friday Feb 26 from 4:30 PM to 7:00 PM, Friday Mar 5 from 4:30 PM to 7:00 PM, Friday Mar 12 from 4:30 PM to 7:00 PM, Friday Mar 19 from 4:30 PM to 7:00 PM, Friday Mar 26 from 4:30 PM to 7:00 PM",,https://ololake.com/lenten-fish-dinners,"Meals will include a choice of BAKED or FRIED fish with:  baked potato, mac & cheese, green beans, coleslaw, dinner roll and dessert.   Please, no substitutions.

Cost:  Dinners are $10 each with cash or credit card. 
Dates: Fridays in Lent:  February 19th, February 26th, March 5th, March 12th, March 19th, and March 26th.
Time:  Serving from 4:30  to  7:00 PM ","The Knights of Columbus are offering drive- thru Lenten Fish Dinners on Fridays at Our Lady of the Lake Social Center, 128 Sunset Drive.  Please enter via the Sunset Drive Parking lot entrance & follow the signs.",xxx-xxx-xxxx,,False,True,False,False,,True,,41.874356,-80.136584
True,Keith Heinritz Katering,Restaurant,"209 Brinton Ave, Trafford, PA",https://keith-heinritz-katering.business.site,"Wednesday Feb 17 from 10:30 AM to 8:00 PM, Friday Feb 19 from 10:30 AM to 9:00 PM, Friday Feb 26 from 10:30 AM to 9:00 PM, Friday Mar 5 from 10:30 AM to 9:00 PM, Friday Mar 12 from 10:30 AM to 9:00 PM, Friday Mar 19 from 10:30 AM to 9:00 PM, Friday Mar 26 from 10:30 AM to 9:00 PM, Friday Apr 2 from 10:30 AM to 9:00 PM",,https://www.facebook.com/keithskatering/posts/4436585133034676,"Fish sandwich with 4 pieces 13.75
Fish sandwich with 4 pieces meal with two sides 19.50",,412-373-6788,,False,True,False,True,False,True,,40.382784,-79.762428
True,Spitfirez Catering at The Pitcairn Italian Club,Restaurant,"620 8th Street, Pitcairn, Pennsylvania 15140, United States",http://www.spitfirez.com/,"Wednesday Feb 17 from 5:00 PM to 9:00 PM, Friday Feb 19 from 3:00 PM to 9:00 PM, Friday Feb 26 from 3:00 PM to 9:00 PM, Friday Mar 5 from 3:00 PM to 9:00 PM, Friday Mar 12 from 3:00 PM to 9:00 PM, Friday Mar 19 from 3:00 PM to 9:00 PM, Friday Mar 26 from 3:00 PM to 9:00 PM, Friday Apr 2 from 3:00 PM to 9:00 PM",,https://sites.google.com/spitfirez.com/catering/lenten-fish-fry,See menu link,We have relocated the annual fish fry this year back to our home town. We are now proudly partnering with The Pitcairn Italian Club for the 2021 Lenten Season. We will be offering TAKE-OUT only this year and The Club is Open to the Public for anyone to order,412-372-7834,,,True,False,False,,True,,40.406492,-79.774301
True,OTB Bicycle Cafe,Restaurant,"2518 East Carson St, Pittsburgh, PA 15203",http://www.otbbicyclecafe.com/,"Friday Apr 2 from 11:00 AM to 10:00 PM, Friday Mar 26 from 11:00 AM to 10:00 PM, Friday Mar 19 from 11:00 AM to 10:00 PM, Friday Mar 12 from 11:00 AM to 10:00 PM, Friday Mar 5 from 11:00 AM to 10:00 PM, Friday Feb 26 from 11:00 AM to 10:00 PM, Friday Feb 19 from 11:00 AM to 10:00 PM",,https://otbbicyclecafe.com/southside/,,Open lunch and dinner,,,False,True,True,True,False,True,,40.427401,-79.969068
True,Arnold Volunteer Fire Company,Fire Department,"601 Drey St., Arnold, PA",https://www.facebook.com/arnold951/,"Wednesday Feb 17 from 11:00 AM to 7:00 PM, Friday Feb 19 from 3:00 PM to 7:00 PM, Friday Feb 26 from 3:00 PM to 7:00 PM, Friday Mar 5 from 3:00 PM to 7:00 PM, Friday Mar 12 from 3:00 PM to 7:00 PM, Friday Mar 19 from 3:00 PM to 7:00 PM, Friday Mar 26 from 3:00 PM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",,https://www.facebook.com/arnold951/photos/a.810692222322205/3769499949774736/,"This years menu
Arnold #1's annual fish fry. Weekly specials and our NEW Deluxe fish sammich with your choice of lettuce, tomato or onion only $1.00 more.
 Fish Sandwich 9oz beer battered Alaskan Pollock (Sandwich comes with American Cheese unless specified) $7.00
 NEW Deluxe Fish Sandwich same as above but with your choice of lettuce, tomato and onion. $8.00
 Fish Sandwich Platter (includes sandwich, fresh cut fries and coleslaw) on fresh Fazio's Buns for cheese on fries add $ 0.50
$11.00
 NEW Fish sandwich platter deluxe same as above but includes your choice of lettuce, tomato and onion. $12.00
 Fish on a Dish (Piece of fish, fresh cut fries and coleslaw) for cheese on fries add $0.50 $10.00
 Shrimp Boat (10 Pieces of Shrimp) $7.00
 Shrimp Boat Platter (Includes 10 Butterfly Shrimp, fresh cut fries and coleslaw) for cheese on fries add $0.50 11.00
 Baked Fish Platter (Includes baked Alaskan Pollock filet fresh cut fries and coleslaw) for cheese on fries add $0.50. $11.00
 Baked Fish (Baked Alaskan Pollock Fillet) $7.00
Ala Carte Items
 Halushki $4.00
  1/2  dozen pierogis $4.50
 Dozen pierogis $9.00
 Coleslaw 2.00
 Fresh cut fries $3.50
 Fresh cut fries with cheese $4.00
 Baked macaroni & cheese $4.00
 Hush puppies  1/2  dozen $3.00
 Assorted POP & bottled water $1.00
 Crab cakes (2) $6.00
  1/2  pound of clam strips $6.00
 Side of Cheddar cheese or cheddar cheese on sandwich .050",In the Public Safety Building; accepting debit cards,(724) 335-8130,,False,,,False,,True,,40.580214,-79.767803
False,St. John Chrysostom Byzantine Catholic Church,Church,"506 Saline Street, Pittsburgh, Pennsylvania 15207, United States",https://sjcbcc.com/,,,,,,412-627-4006,,,,,,,False,,40.427698,-79.944831
True,"St. Katharine Drexel, Bentleyville",Church,"208 Abromaitis Street, Bentleyville, Pennsylvania 15314, United States",,"Wednesday Feb 17 from 10:30 AM to 6:00 PM, Friday Feb 19 from 10:30 AM to 6:00 PM, Friday Feb 26 from 10:30 AM to 6:00 PM, Friday Mar 5 from 10:30 AM to 6:00 PM, Friday Mar 12 from 10:30 AM to 6:00 PM, Friday Mar 19 from 10:30 AM to 6:00 PM, Friday Mar 26 from 10:30 AM to 6:00 PM, Friday Apr 2 from 10:30 AM to 6:00 PM",,https://d2y1pz2y630308.cloudfront.net/20435/documents/2021/1/Fall%20Fish%20Fry%202021%20Menu%20color%20ver2-1.pdf,,Drexel Hall,724-209-1370,,True,True,,True,True,True,,40.112986,-80.01342
True,Renton VFD,Fire Department,"1996 Old Mine Road, Pittsburgh, Pennsylvania 15239, United States",https://www.facebook.com/RentonVolunteerFireDepartment/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",Pierogi on menu. Unsure if homemade,https://www.facebook.com/RentonVolunteerFireDepartment/photos/a.230214597123967/2455801161231955/?type=3&eid=ARBegT3gd4THf3b_S6tfE2eOcCOXniBaqq0Ezx4SdrDIL8iQO18bruPEFpzKz-YIB9VU0_O8t5ekME2S&__xts__%5B0%5D=68.ARB_uUvfw66YBuQ7RA6C675z890Rx4OXyX3kqEebq11-oIfDAE3iqI8qr9lMce7pGbbSfLAgRiA3dQcpZONXj9RbDdmfSJd69oUp3GSsn4fkWOrzDOWSYRQYPDVwUUJMj5_YC21fQ8LcT2IgNB3n8UQomMJzV65shESB2CqVhZE_XoQeEhPhKB66BFR0Fuss4xqAJIM8PRCafWI6d4hQkNcmjr6GzFilIQ4RwCVF4zYfwizDNgXHOjmFhKxiC03enkUkUWx7tUue39W8LDe_GiFWbscgJx_4WWGYfs87oWffsnEVb2J2Xg&__tn__=EEHH-R,,,412 793 3059,,True,,,False,,True,,40.508909,-79.731087
True,Level Green VFD,Fire Department,"536 State Route 130, Level Green, Pennsylvania",http://www.levelgreenvfd.org,"Friday Feb 19 from 5:00 PM to 8:00 PM, Friday Feb 26 from 5:00 PM to 8:00 PM, Friday Mar 5 from 5:00 PM to 8:00 PM, Friday Mar 12 from 5:00 PM to 8:00 PM, Friday Mar 19 from 5:00 PM to 8:00 PM, Friday Mar 26 from 5:00 PM to 8:00 PM, Friday Apr 2 from 5:00 PM to 8:00 PM",,https://www.facebook.com/lgfiremansclub/photos/a.1492576567683954/2901819233426340/,,,412-372-9669,,,True,,False,,True,,40.391566,-79.729517
True,Scoot's Bar and Grill,Restaurant,"1241 2nd Avenue, Conway, Pennsylvania 15027, United States",https://www.facebook.com/Scoot8266/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Wednesday Feb 17 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,,,,(724) 869-2127,,,,,,,True,,40.661655,-80.238842
True,GoodFellas Tavern and Restaurant,Restaurant,"1915 Mccague Street, Pittsburgh, Pennsylvania 15218, United States",http://www.goodfellaspgh.com/home.html,"Friday Feb 19 from 11:00 AM to 10:00 PM, Friday Feb 26 from 11:00 AM to 10:00 PM, Friday Mar 5 from 11:00 AM to 10:00 PM, Friday Mar 12 from 11:00 AM to 10:00 PM, Friday Mar 19 from 11:00 AM to 10:00 PM, Friday Mar 26 from 11:00 AM to 10:00 PM, Wednesday Feb 17 from 11:00 AM to 10:00 PM, Friday Apr 2 from 11:00 AM to 10:00 PM",,http://www.goodfellaspgh.com/menu.html,Fish sandwich on the menu,,412-351-6551,,False,True,,True,,True,,40.422431,-79.887322
True,"American Legion Post 760, Bethel Park",Veteran's Organization,"2409 Bethel Church Rd., Bethel Park, PA 15102",http://americanlegion760.org/,"Wednesday Feb 17 from 4:00 PM to 8:00 PM, Friday Feb 19 from 4:00 PM to 8:00 PM, Friday Feb 26 from 4:00 PM to 8:00 PM, Friday Mar 5 from 4:00 PM to 8:00 PM, Friday Mar 12 from 4:00 PM to 8:00 PM, Friday Mar 19 from 4:00 PM to 8:00 PM, Friday Mar 26 from 4:00 PM to 8:00 PM, Friday Apr 2 from 3:00 PM to 7:00 PM",,,,Guests should enter through the Front Porch entrance.,412-835-9690,,False,True,True,False,False,True,,40.344581,-80.03048
True,Club 22,Restaurant,"526 Monongahela Avenue, Glassport, Pennsylvania 15045, United States",https://www.facebook.com/Club22Glassport/?eid=ARC-DbfydIy8OB7AKw2D7zYuHsTP7eCc0XNZtlMsUlFSsCQBq4AKSKL3r2IqPG_7r66uNavN-LiiJ3AJ,"Wednesday Feb 17 from 10:00 AM to 8:00 PM, Friday Feb 19 from 10:00 AM to 8:00 PM, Friday Feb 26 from 10:00 AM to 8:00 PM, Friday Mar 5 from 10:00 AM to 8:00 PM, Friday Mar 12 from 10:00 AM to 8:00 PM, Friday Mar 19 from 10:00 AM to 8:00 PM, Friday Mar 26 from 10:00 AM to 8:00 PM",,https://scontent.fagc1-2.fna.fbcdn.net/v/t1.0-9/151457478_1717660915072507_4071189561118667173_n.jpg?_nc_cat=102&ccb=3&_nc_sid=8bfeb9&_nc_ohc=ujPPgAqT-B0AX908JwL&_nc_ht=scontent.fagc1-2.fna&oh=f9e2f17518226e458e3edb532862f263&oe=60557EB5,,, (412) 896-5328,,False,True,True,True,,True,,40.326562,-79.892484
True,St. Columbkille,Church,"101 Church Road, Imperial, Pennsylvania 15126, United States",https://stisidorethefarmer.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM",,https://stisidorethefarmer.org/fish-fry-2021,See menu link,,724-695-9084,,,True,False,False,,True,,40.448037,-80.244005
True,Claridge VFD,Fire Department,"3100 Blocks Rd., Claridge, PA 15623",https://www.facebook.com/pg/CVFD63/,"Friday Feb 19 from 11:00 AM to 8:00 PM, Friday Feb 26 from 11:00 AM to 8:00 PM, Friday Mar 5 from 11:00 AM to 8:00 PM, Friday Mar 12 from 11:00 AM to 8:00 PM, Friday Mar 19 from 11:00 AM to 8:00 PM, Friday Mar 26 from 11:00 AM to 8:00 PM, Friday Apr 2 from 11:00 AM to 8:00 PM",,https://scontent.fagc1-2.fna.fbcdn.net/v/t1.0-9/143035481_2785247015065110_3728556069292059255_n.jpg?_nc_cat=110&ccb=3&_nc_sid=8bfeb9&_nc_ohc=WZIqjwB33d4AX8LlCo_&_nc_ht=scontent.fagc1-2.fna&oh=95bc73b2e52639a828ba994e0600784d&oe=605501C1,,"Awarded ""Best fish fry in Westmoreland County""",724-744-2400,,False,True,,True,,True,,40.366033,-79.616433
True,Dravosburg Volunteer Fire Department #1,Fire Department,"598 Ravine Street, Dravosburg, PA",https://www.facebook.com/groups/165363137705/,"Wednesday Feb 17 from 11:00 AM to 7:00 PM, Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 1:00 AM to 7:00 PM",free delivery in Dravosburg,,,,412-466-2405,,,,,True,,True,,40.352022,-79.892203
True,American Legion Post 701 - White Oak,Veteran's Organization,"2813 Capitol Street, White Oak, Pennsylvania 15131, United States",http://www.whiteoakpost701.org/,"Friday Apr 2 from 2:00 PM to 7:00 PM, Friday Mar 26 from 2:00 PM to 7:00 PM, Friday Mar 19 from 2:00 PM to 7:00 PM, Friday Mar 12 from 2:00 PM to 7:00 PM, Friday Mar 5 from 2:00 PM to 7:00 PM, Friday Feb 26 from 2:00 PM to 7:00 PM, Friday Feb 19 from 2:00 PM to 7:00 PM",You can also scroll down on the web page to see the menu,https://whiteoakamericanlegion.hrpos.heartland.us/menu,On-line ordering,,(412) 385-4000 or (412) 672-7994,,,True,True,False,True,True,,40.354582,-79.823549
True,Crabtree Volunteer Fire Department,Fire Department,"1610 Latrobe Crabtree Rd, Greensburg, Pennsylvania 15624, United States",http://crabtreevfd.com/,"Friday Apr 2 from 4:00 PM to 7:00 PM, Wednesday Feb 17 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM","This year the Department is partnering with St. Bartholomew Church in brining you the annual Lenten Fish Fry & Fish/Pierogie Dinners.  It will be take-out only.  You will be able to call ahead of time to place your orders @ 724-837-2231 & 724-838-7734, or you can just drive up and place your order between the hours of 4:30PM - 7:30PM.  ASH WEDNESDAY we will only be serving our Fried Fish Sandwich Meal with Fries & Cole Slaw for $10.  ",http://www.crabtreevfd.com/news.html?view=1&id=86454,"ASH WEDNESDAY

Fried Fish Sandwich,Fries,Coleslaw $10.00

Friday Dinners

Baked Fish, Pierogies (3) & Coleslaw  $10.00

Fried Fish Sandwich, Fries & Coleslaw$10.00

Homemade Haluski                                $5.00

Homemade Mac & Cheese                      $5.00

Side of Pierogies (3)                              $3.00

Dozen Pierogies                                     $8.00",,(724) 837-2231,,True,True,,False,,True,,40.361934,-79.465457
True,Shenanigans Bar and Grill,Restaurant,"921 Amity Ridge Road, Amity, PA 15311",https://www.facebook.com/shenanigansamitypa/,,,,,,724-225-4646,,,,True,True,,True,,40.056951,-80.2106
True,SS John and Paul,Church,"2586 Wexford Bayne Road, Sewickley, Pennsylvania 15143, United States",https://greatgrouping.org/,"Wednesday Feb 17 from 11:30 AM to 7:30 PM, Friday Feb 19 from 11:30 AM to 7:30 PM, Friday Feb 26 from 11:30 AM to 7:30 PM, Friday Mar 5 from 11:30 AM to 7:30 PM, Friday Mar 12 from 11:30 AM to 7:30 PM, Friday Mar 19 from 11:30 AM to 7:30 PM, Friday Mar 26 from 11:30 AM to 7:30 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,https://greatgrouping.org/documents/2021/2/FF2021_menu_bw.pdf,See menu link,"Fish fries are available for takeout only on Ash Wednesday and Fridays during Lent from 11:30 am - 7:30 pm.//To place your order ahead of time, call: 412-440-3044. Cash is preferred; credit cards are accepted. /",412-440-3044,,,True,,True,,True,,40.608199,-80.105146
True,"Our Lady of Fatima, Hopewell Township",Church,"2270 Brodhead Road, Hopewell Township, PA",https://www.ourladyoffatimahopewell.org/,"Friday Apr 2 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM",,,,"Kohler Hall, 3005 Fatima Drive",,,False,True,False,False,,True,,40.585077,-80.257412
False,"St. Francis of Assisi, Finleyville",Church,"3609 Washington Ave, Finleyville, Pennsylvania 15332, United States",https://john23.org/,,,,,Finley Hall,724-348-0803,,,,,,,False,,40.25452,-79.99888
False,Our Lady of Perpetual Help,Church,"4136 Jacob St, Wheeling, WV 26003",http://www.stmarysolph.com/index.html,,,,,,304-232-1777,,,,,,,False,,40.039062,-80.725564
True,"Riverview Church, on Pittsburgh's North Side",Church,"3505 Perrysville Avenue, Pittsburgh, Pennsylvania 15214, United States",https://www.riverviewpresbyterian.org/,,,,https://www.facebook.com/riverviewfishfry/photos/a.611898199151370/1409837272690788/,Church Lower Level. Accessible. Good elevator.,412.321.7301,,False,True,False,True,True,True,,40.484124,-80.014374
False,"Holy Redeemer, Ellwood City",Church,"311 Lawrence Ave, Ellwood City, PA",https://www.stferd.org/,,,,,No Fish Fry Listed,724-752-9350,,False,,,False,,False,,40.870378,-80.283785
True,Angelo's Cucina and Catering,Other,"2061 Brown Avenue, Grapeville, Pennsylvania 15634, United States",https://angeloscucinacatering.com/,"Wednesday Feb 17 from 11:00 AM to 6:30 PM, Friday Feb 19 from 11:00 AM to 6:30 PM, Friday Feb 26 from 11:00 AM to 6:30 PM, Friday Mar 5 from 11:00 AM to 6:30 PM, Friday Mar 12 from 11:00 AM to 6:30 PM, Friday Mar 19 from 11:00 AM to 6:30 PM, Friday Mar 26 from 11:00 AM to 6:30 PM, Friday Apr 2 from 11:00 AM to 6:30 PM",,https://www.facebook.com/angeloscucinacatering/photos/a.483499759108995/939528003506166/,,, 724-522-5656,,,True,,True,,True,,40.325438,-79.608944
True,Leechburg VFC,Fire Department,"268 Canal Street, Leechburg, PA",https://www.facebook.com/LEECHBURGVFC/,"Wednesday Feb 17 from 3:00 PM to 7:00 PM, Friday Feb 19 from 3:00 PM to 7:00 PM, Friday Feb 26 from 3:00 PM to 7:00 PM, Friday Mar 5 from 3:00 PM to 7:00 PM, Friday Mar 12 from 3:00 PM to 7:00 PM, Friday Mar 19 from 3:00 PM to 7:00 PM, Friday Mar 26 from 3:00 PM to 7:00 PM, Friday Apr 2 from 3:00 PM to 7:00 PM",,https://www.facebook.com/photo/?fbid=10222686836218212&set=a.2405260049556,,Corner of First and Canal Streets.,724-842-3141,,False,True,,False,,True,,40.625222,-79.604859
True,St. Elizabeth Anne Seton,Church,"330 3rd Avenue, Carnegie, Pennsylvania 15106, United States",https://straphaelcgs.org/,"Friday Feb 19 from 11:30 AM to 7:00 PM, Friday Feb 26 from 11:30 AM to 7:00 PM, Friday Mar 5 from 11:30 AM to 7:00 PM, Friday Mar 12 from 11:30 AM to 7:00 PM, Friday Mar 19 from 11:30 AM to 7:00 PM, Friday Mar 26 from 11:30 AM to 7:00 PM",,https://straphaelcgs.org/documents/2021/2/Fish%20Fry%20Menu%202021.pub-1.pdf,See menu link,"Cash, credit, and debit are accepted.",,,,True,,True,,True,,40.403918,-80.091003
True,"Sacred Heart Church, Claysville",Church,"Rt 40 and 231 South, Claysville, PA",https://stjameswashpa.org/,,,https://stjameswashpa.org/,See web link,,724-663-7675,,,,,,,True,,40.116334,-80.415484
True,"Our Lady of Mount Carmel, Scheffner Hall",Church,"1553 East Grandview Blvd., Erie, PA",https://olmc-erie.org/,"Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM",,https://www.facebook.com/204891329530588/photos/a.206790666007321/4089882014364814/,See menu link,,814-825-7313,,True,True,,,,True,,42.114623,-80.010836
True,Shop N Go,Restaurant,"2226 PA-837, West Elizabeth, PA 15088",https://www.facebook.com/SHOPANDGO/,"Friday Feb 19 from 10:00 AM to 6:00 PM, Friday Feb 26 from 10:00 AM to 6:00 PM, Friday Mar 5 from 10:00 AM to 6:00 PM, Friday Mar 12 from 10:00 AM to 6:00 PM, Friday Mar 19 from 10:00 AM to 6:00 PM, Friday Mar 26 from 10:00 AM to 6:00 PM, Friday Apr 2 from 10:00 AM to 6:00 PM",,https://scontent-ort2-1.xx.fbcdn.net/v/t1.0-9/151980694_3709694775752115_2441338602966438067_n.jpg?_nc_cat=108&ccb=3&_nc_sid=8bfeb9&_nc_ohc=9G-SKXR_zyAAX-MwQ9w&_nc_ht=scontent-ort2-1.xx&oh=daeb8bd07ca66002ca978c92f794f445&oe=6057BFB1,,,412-384-9111,,True,True,,True,,True,,40.268082,-79.902427
True,"St. Teresa of Avila, Perrysville",Church,"1000 Avila Court, Pittsburgh, PA 15237",https://mountcarmelpgh.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",No Phone Orders,https://mountcarmelpgh.org/documents/2021/1/Fish%20Fry%202021-1.pdf,See menu link,Cash only.,,,False,True,True,False,True,True,,40.539051,-80.039719
True,Harrington's,Restaurant,"717 Robinson Highway, Mc Donald, Pennsylvania 15057, United States",https://www.facebook.com/Harringtons-114128741969634/,"Friday Feb 19 from 11:00 AM to 9:00 PM, Friday Feb 26 from 11:00 AM to 9:00 PM, Friday Mar 5 from 11:00 AM to 9:00 PM, Friday Mar 12 from 11:00 AM to 9:00 PM, Friday Mar 19 from 11:00 AM to 9:00 PM, Friday Mar 26 from 11:00 AM to 9:00 PM, Friday Apr 2 from 11:00 AM to 9:00 PM",,https://scontent.fagc1-2.fna.fbcdn.net/v/t1.0-9/151219640_3551419574907183_4307854631425063169_o.jpg?_nc_cat=108&ccb=3&_nc_sid=8bfeb9&_nc_ohc=WYZftiNQzhcAX8N338-&_nc_ht=scontent.fagc1-2.fna&oh=9ea6ca5b08454dc81fe7cab504dbe427&oe=6054E658,,,(724) 796-5117,,False,True,True,True,True,True,,40.381131,-80.261538
True,St. Raphael Parish,Church,"1154 Chislett Street, Pittsburgh, Pennsylvania 15206, United States",https://saintjudepgh.org/,Wednesday Feb 17 from 4:30 PM to 7:30 PM,,https://st-jude-parish.square.site/,"Fried Fish Sandwich ..... $10
French Fries ..... $2.50
Mac & Cheese ..... $2.50
Cole Slaw ..... $1.25
Coke, Diet Coke, Sprite, Orange Crush ..... $1",Multipurpose room,,,False,True,False,False,True,True,,40.477911,-79.928378
True,Richeyville VFC,Fire Department,"14 Firehall Road, Richeyville, PA 15358",http://rvfc27.com,"Wednesday Feb 17 from 11:00 AM to 6:00 PM, Friday Feb 19 from 11:00 AM to 6:00 PM, Friday Feb 26 from 11:00 AM to 6:00 PM, Friday Mar 5 from 11:00 AM to 6:00 PM, Friday Mar 12 from 11:00 AM to 6:00 PM, Friday Mar 19 from 11:00 AM to 6:00 PM, Friday Mar 26 from 11:00 AM to 6:00 PM, Friday Apr 2 from 11:00 AM to 6:00 PM",,https://www.facebook.com/304993459884807/photos/a.324104557973697/1350292388688237/,,,724-632-6390,,,True,,True,,True,,40.05341,-80.002
True,"St. Michael, Elizabeth",Church,"101 Mclay Drive, Elizabeth, Pennsylvania 15037, United States",https://joachimandannediopitt.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM",,,Menu is not available,Archangel Hall,412-751-0663,,,True,,False,,True,,40.269328,-79.837579
True,Cabot United Methodist Church,Church,"707 Winfield Road, Cabot, Pennsylvania 16023, United States",https://cabotumc.com,,,,,,,,,,,False,,True,,40.774977,-79.756802
True,"Ellwood City Loyal Order of the Moose, Lodge #93",Community Organization,"1400 Factory Ave, Ellwood City, PA 16117",http://ellwoodcitymoose.com/,"Friday Feb 19 from 4:00 PM to 9:00 PM, Friday Feb 26 from 4:00 PM to 9:00 PM, Friday Mar 5 from 4:00 PM to 9:00 PM, Friday Mar 12 from 4:00 PM to 9:00 PM, Friday Mar 19 from 4:00 PM to 9:00 PM, Friday Mar 26 from 4:00 PM to 9:00 PM, Friday Apr 2 from 4:00 PM to 9:00 PM",,,,,724-758-9254,,False,True,True,False,True,True,,40.859377,-80.300528
True,Square Cafe & East End Cooperative Ministry,Restaurant,"134 South Highland Avenue, Pittsburgh, Pennsylvania 15206, United States",https://square-cafe.com,"Friday Feb 19 from 7:00 AM to 3:00 PM, Friday Feb 26 from 7:00 AM to 3:00 PM, Friday Mar 5 from 7:00 AM to 3:00 PM, Friday Mar 12 from 7:00 AM to 3:00 PM, Friday Mar 19 from 7:00 AM to 3:00 PM, Friday Mar 26 from 7:00 AM to 3:00 PM, Wednesday Feb 17 from 7:00 AM to 3:00 PM, Friday Apr 2 from 7:00 AM to 3:00 PM",,https://www.toasttab.com/square-cafe/v3/?mode=fulfillment,,Online ordering available.,(412) 244-8002,,True,True,True,True,,True,,40.460025,-79.925307
True,"St. Joseph, O'Hara Township",Church,"342 Dorseyville Road, Pittsburgh, Pennsylvania 15215, United States",https://www.stjosephohara.com/,"Friday Feb 26 from 11:00 AM to 1:00 PM, Friday Feb 26 from 3:30 PM to 7:00 PM, Friday Mar 26 from 11:00 AM to 1:00 PM, Friday Mar 26 from 3:30 PM to 7:00 PM",,https://www.stjosephohara.com/news/cdtca-fish-fry,See menu link,,412-963-8885,,,True,,True,,True,,40.519047,-79.924022
True,Norvelt VFD,Fire Department,"2325 Mount Pleasant Rd Mount Pleasant, Pennsylvania",https://m.facebook.com/norveltvfd/,"Wednesday Feb 17 from 3:00 PM to 7:00 PM, Friday Feb 19 from 3:00 PM to 7:00 PM, Friday Feb 26 from 3:00 PM to 7:00 PM, Friday Mar 5 from 3:00 PM to 7:00 PM, Friday Mar 12 from 3:00 PM to 7:00 PM, Friday Mar 19 from 3:00 PM to 7:00 PM, Friday Mar 26 from 3:00 PM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",Take out only,https://m.facebook.com/187103461330962/photos/a.688917801149523/4905933562781238/?type=3&source=48,See menu link,,724-423-8558,,False,True,,True,,True,,40.208478,-79.497146
